website,item_title,price,image_url,product_url,date
bestprice,Pokemon TCG - Slashing Legends Tin Koraidon EX,"37,90€",https://bbpcdn.pstatic.gr/bpimg40/cxKTC/1Uf8Nd_SX250Y250/1747216371/pokemon-tcg-slashing-legends-tin-koraidon-ex.webp,"https://www.bestprice.gr/to/185361128/pokemon-tcg-slashing-legends-tin-koraidon-ex.html?seq=60&qo=pokemon+tcg&from=cat&ct=EAbf8-2ruh6T-ei9c8,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Scarlet & Violet Booster,"5,69€",https://bbpcdn.pstatic.gr/bpimg14/cb7OK/1TRZAz_SX250Y250/1741699447/pokemon-tcg-scarlet-violet-booster.webp,"https://www.bestprice.gr/to/179967694/pokemon-tcg-scarlet-violet-booster.html?seq=60&qo=pokemon+tcg&from=cat&ct=3wsCjh-5iVK0u-dRb1y,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Scarlet & Violet 10.5 Black Bolt & White Flare Mini Tin (Random pick) - 1pc,"14,89€",https://bbpcdn.pstatic.gr/bpimg51/d7Xd9/1UMEBO_SX250Y250/1755203496/pokemon-tcg-scarlet-violet-105-black-bolt-white-flare-mini-tin-1pc.webp,"https://www.bestprice.gr/to/193988275/pokemon-tcg-scarlet-violet-10-5-black-bolt-white-flare-mini-tin-1pc.html?seq=60&qo=pokemon+tcg&from=cat&ct=4pV3w7-G6Xlp-eW5BT,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Scarlet & Violet - Black Bolt Elite Trainer Box,"74,99€",https://bbpcdn.pstatic.gr/bpimg17/d8wtX/1UOidC_SX250Y250/1755594084/pokemon-tcg-scarlet-violet-black-bolt-elite-trainer-box.webp,"https://www.bestprice.gr/to/194123857/pokemon-tcg-scarlet-violet-black-bolt-elite-trainer-box.html?seq=60&qo=pokemon+tcg&from=cat&ct=2vxVH7-4j8BEn-eWHhB,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 World Championship Deck (Jesse Parker - The 'Don),"26,50€",https://bbpcdn.pstatic.gr/bpimg36/cylDK/1UfHPa_SX250Y250/1747351032/pokemon-tcg-2024-world-championship-deck.webp,"https://www.bestprice.gr/to/185502372/pokemon-tcg-2024-world-championship-deck.html?seq=60&qo=pokemon+tcg&from=cat&ct=17pnGT-2Sk8MK-eiMqc,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 World Championship Deck - The DON,"27,90€",https://bbpcdn.pstatic.gr/bpimg34/d8B58/1UOl9c_SX250Y250/1755605342/pokemon-tcg-2024-world-championship-deck-the-don.webp,"https://www.bestprice.gr/to/194141538/pokemon-tcg-2024-world-championship-deck-the-don.html?seq=60&qo=pokemon+tcg&from=cat&ct=1lnOWJ-38WzOG-eWMci,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 World Championship Deck - Ancient Toolbox,"26,70€",https://bbpcdn.pstatic.gr/bpimg47/d9b1Z/1UPCKa_SX250Y250/1755911310/pokemon-tcg-2024-world-championship-deck-ancient-toolbox.webp,"https://www.bestprice.gr/to/194279727/pokemon-tcg-2024-world-championship-deck-ancient-toolbox.html?seq=60&qo=pokemon+tcg&from=cat&ct=3tPQ6m-5hrfls-eXqzr,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Holiday Calendar 2024 (POK858291),"67,99€",https://bbpcdn.pstatic.gr/bpimg32/beWly/1SUcFN_SX250Y250/1727450063/pokemon-tcg-holiday-calendar-2024.webp,"https://www.bestprice.gr/to/166100576/pokemon-tcg-holiday-calendar-2024.html?seq=60&qo=pokemon+tcg&from=cat&ct=2VbRLx-4GANu8-cMX2U,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG SV10.5 Unova Victini Illustration Collection (POK100291),"27,99€",https://bbpcdn.pstatic.gr/bpimg17/d98wF/1UPsSP_SX250Y250/1755873407/pokemon-tcg-sv105-unova-victini-illustration-collection.webp,"https://www.bestprice.gr/to/194270097/pokemon-tcg-sv10-5-unova-victini-illustration-collection.html?seq=60&qo=pokemon+tcg&from=cat&ct=3UDhTQ-cOw2c-eXnSV,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: V Battle Deck Deoxys (POK850851 Deoxys),"19,99€",https://bbpcdn.pstatic.gr/bpimg51/84Eef/1UhjFi_SX250Y250/1747734820/pokemon-tcg-v-battle-deck-deoxys.webp,"https://www.bestprice.gr/to/119318643/pokemon-tcg-v-battle-deck-deoxys.html?seq=60&qo=pokemon+tcg&from=cat&ct=4RbJ4D-13zXk5-9co43,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Sword & Shield Booster Pack - Evolving Skies,"39,90€",https://bbpcdn.pstatic.gr/bpimg56/7ts7e/1S029X_SX442Y442/1714063281/pokemon-tcg-sword-shield-booster-pack-evolving-skies.webp,"https://www.bestprice.gr/to/110453944/pokemon-tcg-sword-shield-booster-pack-evolving-skies.html?seq=60&qo=pokemon+tcg&from=cat&ct=20v7UQ-3FCqfz-8vlD4,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Ninetales ex Deluxe Battle Deck,"25,90€",https://bbpcdn.pstatic.gr/bpimg26/bn8QG/1T2wAx_SX250Y250/1729433241/pokemon-tcg-ninetales-ex-deluxe-battle-deck.webp,"https://www.bestprice.gr/to/168055258/pokemon-tcg-ninetales-ex-deluxe-battle-deck.html?seq=60&qo=pokemon+tcg&from=cat&ct=VEy2m-2HewGX-cW20W,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG: Scarlet & Violet 9 Journey Together Booster - POK103193-1,"5,99€",https://bbpcdn.pstatic.gr/bpimg8/chiIw/1TXQdV_SX250Y250/1743093415/pokemon-tcg-scarlet-violet-9-journey-together-booster-pok103193-1.webp,"https://www.bestprice.gr/to/181439560/pokemon-tcg-scarlet-violet-9-journey-together-booster-pok103193-1.html?seq=60&qo=pokemon+tcg&from=cat&ct=ch1m5-1WQVSo-dXXQE,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - 2024 Premier Ball Tin,"18,90€",https://bbpcdn.pstatic.gr/bpimg27/cGmdJ/1Um1RA_SX250Y250/1748858030/pokemon-tcg-2024-premier-ball-tin.webp,"https://www.bestprice.gr/to/187411227/pokemon-tcg-2024-premier-ball-tin.html?seq=60&qo=pokemon+tcg&from=cat&ct=yG0F-1LChkL-erCEr,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG Bloodmoon Ursaluna ex Box POK858819,"27,58€",https://bbpcdn.pstatic.gr/bpimg34/cWcDg/1UyGoZ_SX250Y250/1751873797/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.webp,"https://www.bestprice.gr/to/191187618/pokemon-tcg-bloodmoon-ursaluna-ex-box-pok858819.html?seq=60&qo=pokemon+tcg&from=cat&ct=29umms-3UPqGp-eJ7Ei,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - Hop's Zacian EX Box,"34,90€",https://bbpcdn.pstatic.gr/bpimg25/cxjn3/1UeP7T_SX250Y250/1747140773/pokemon-tcg-hops-zacian-ex-box.webp,"https://www.bestprice.gr/to/185255321/pokemon-tcg-hops-zacian-ex-box.html?seq=60&qo=pokemon+tcg&from=cat&ct=4mWQB7-CsmBb-ehDMF,gcpEtUF63Ib",23/08/2025
bestprice,Pokemon TCG - League Battle Deck - Miraidon ex,"39,99€",https://bbpcdn.pstatic.gr/bpimg56/cb9wI/1TRZAc_SX250Y250/1741699424/pokemon-tcg-league-battle-deck-miraidon-ex.webp,"https://www.bestprice.gr/to/179974264/pokemon-tcg-league-battle-deck-miraidon-ex.html?seq=60&qo=pokemon+tcg&from=cat&ct=2gTwqn-43oFV6-dRcP4,gcpEtUF63Ib",23/08/2025
